label,frame_id,num_subframes,rotation_degrees,transparency_type,transparency_flag,shift_x,shift_y,top_left_x_pixels,top_left_y_pixels,sizeX,sizeY,flip_x,flip_y
wep1,128,1,90,0,false,-33,-1,80,48,24,16,false,false
wep1,129,1,0,0,false,-20,-30,56,48,24,16,false,false
wep1,130,1,0,0,false,-20,-30,56,48,24,16,false,false
wep1,131,1,0,0,false,-21,-17,80,48,24,16,false,false
wep1,132,1,0,0,false,-21,-17,80,48,24,16,false,false
wep1,133,1,0,0,false,-19,-24,56,48,24,16,false,false
wep1,134,1,0,0,false,-22,-12,104,48,24,16,false,false
wep1,135,1,0,0,false,-22,-12,104,48,24,16,false,false
wep1,136,1,0,0,false,-20,-30,56,48,24,16,false,false
wep1,137,1,0,0,false,-20,-30,56,48,24,16,false,false
wep1,138,1,0,0,false,-21,-17,80,48,24,16,false,false
wep1,139,1,0,0,false,-21,-17,80,48,24,16,false,false
wep1,140,1,0,0,false,-22,-10,104,48,24,16,false,false
wep1,141,1,0,0,false,-22,-12,104,48,24,16,false,false
wep1,142,1,90,0,false,-32,-3,128,48,24,16,false,false
wep1,143,1,90,0,false,-34,1,176,48,24,16,false,false
wep1,144,1,90,0,false,-36,1,128,48,24,16,false,false
wep1,145,1,0,0,false,-27,-28,152,48,24,16,false,false
wep1,146,1,0,0,false,-27,-30,152,48,24,16,false,false
wep1,147,1,0,0,false,-27,-29,152,48,24,16,false,false
wep1,148,1,90,0,false,-32,-3,176,48,24,16,false,false
wep1,149,1,0,0,false,-28,-30,152,48,24,16,false,false
wep1,150,1,90,0,false,-37,3,176,48,24,16,false,false
wep1,151,1,90,0,false,-39,0,176,48,24,16,false,false
wep1,152,1,90,0,false,-39,0,176,48,24,16,false,false
wep1,153,1,0,0,false,-25,-28,152,48,24,16,false,false
wep1,154,1,0,0,false,-25,-28,152,48,24,16,false,false
wep1,155,1,0,0,false,-31,-20,128,48,24,16,false,false
wep1,156,1,0,0,false,-28,-20,176,48,24,16,false,false
wep1,157,2,90,0,false,-18,-10,32,0,16,24,false,false,-20,-5,144,8,16,16,false,false
wep1,158,3,90,0,false,-23,0,184,200,16,24,false,false,-20,-4,48,0,16,24,false,false,-21,0,128,8,16,16,false,false
wep1,159,3,90,0,false,-30,0,128,8,16,16,true,false,-32,-4,48,0,16,24,true,false,-31,-1,184,200,16,24,true,false
wep1,160,2,90,0,false,-30,0,128,8,16,16,true,false,-32,-4,48,0,16,24,true,false
wep1,161,2,90,0,false,-30,0,128,8,16,16,true,false,-32,-3,48,0,16,24,true,false
wep1,162,3,90,0,false,-23,0,184,200,16,24,false,false,-20,-4,48,0,16,24,false,false,-21,0,128,8,16,16,false,false
wep1,163,2,90,0,false,-20,-4,32,0,16,24,false,false,-21,0,128,8,16,16,false,false
wep1,164,2,90,0,false,-19,-3,32,0,16,24,false,false,-21,0,128,8,16,16,false,false
wep1,165,3,90,0,false,-23,-2,128,200,24,24,true,false,-17,-2,112,0,16,24,true,false,-17,1,160,8,16,16,true,false
wep1,166,2,90,0,false,-16,-1,112,0,16,24,true,false,-17,1,160,8,16,16,true,false
wep1,167,2,90,0,false,-16,-1,96,0,16,24,true,false,-17,1,160,8,16,16,true,false
wep1,168,2,90,0,false,-30,0,128,8,16,16,true,false,-32,-4,32,0,16,24,true,false
wep1,169,2,90,0,false,-30,0,128,8,16,16,true,false,-32,-3,32,0,16,24,true,false
wep1,170,2,90,0,false,-19,-2,32,0,16,24,false,false,-21,0,128,8,16,16,false,false
wep1,171,2,90,0,false,-20,-4,32,0,16,24,false,false,-21,0,128,8,16,16,false,false
wep1,172,2,90,0,false,-15,0,96,0,16,24,true,false,-17,1,160,8,16,16,true,false
wep1,173,2,90,0,false,-15,0,96,0,16,24,true,false,-17,1,160,8,16,16,true,false
wep1,174,2,90,0,false,-25,-8,64,0,16,24,false,false,-27,-4,128,8,16,16,false,true
wep1,175,3,90,0,false,-37,-3,128,200,24,24,false,false,-32,-4,80,0,16,24,false,false,-33,1,160,8,16,16,false,false
wep1,176,3,90,0,false,-37,-3,128,200,24,24,false,false,-33,-3,80,0,16,24,false,false,-32,0,160,8,16,16,false,false
wep1,177,2,90,0,false,-35,-1,64,0,16,24,false,false,-32,-1,160,8,16,16,false,false
wep1,178,2,90,0,false,-33,-3,64,0,16,24,false,false,-32,-1,160,8,16,16,false,false
wep1,179,3,90,0,false,-29,-1,184,200,16,24,true,false,-31,-2,48,0,16,24,true,false,-30,2,128,8,16,16,true,false
wep1,180,2,90,0,false,-30,1,64,0,16,24,false,false,-30,2,128,8,16,16,true,false
wep1,181,2,90,0,false,-29,0,64,0,16,24,false,false,-30,2,128,8,16,16,true,false
wep1,182,3,90,0,false,-21,0,128,8,16,16,false,false,-22,-6,48,0,16,24,false,false,-24,0,184,200,16,24,false,false
wep1,183,2,90,0,false,-21,0,128,8,16,16,false,false,-23,-1,64,0,16,24,true,false
wep1,184,2,90,0,false,-21,0,128,8,16,16,false,false,-21,-5,48,0,16,24,false,false
wep1,185,2,90,0,false,-34,-2,64,0,16,24,false,false,-32,-1,160,8,16,16,false,false
wep1,186,2,90,0,false,-30,-4,64,0,16,24,false,false,-29,-1,144,8,16,16,true,false
wep1,187,2,90,0,false,-32,-1,48,0,16,24,true,false,-30,2,128,8,16,16,true,false
wep1,188,2,90,0,false,-29,0,64,0,16,24,false,false,-30,2,128,8,16,16,true,false
wep1,189,2,90,0,false,-21,0,128,8,16,16,false,false,-25,-3,64,0,16,24,true,false
wep1,190,2,90,0,false,-21,0,128,8,16,16,false,false,-24,-2,64,0,16,24,true,false
wep1,191,1,0,0,false,-12,-4,176,16,24,8,false,false
wep1,192,1,90,0,false,-26,0,152,112,24,8,false,false
wep1,193,2,90,0,false,-22,-8,168,200,16,24,false,false,-29,4,152,112,24,8,true,false
wep1,194,2,90,0,false,-26,-7,168,200,16,24,false,false,-31,-2,128,112,24,16,true,false
wep1,195,1,90,0,false,-32,-2,104,112,24,16,true,false
wep1,196,1,90,0,false,-32,-1,104,112,24,16,true,false
wep1,197,2,90,0,false,-26,-10,168,200,16,24,true,false,-27,-2,176,112,24,16,false,false
wep1,198,1,90,0,false,-27,6,152,112,24,8,false,false
wep1,199,1,90,0,false,-27,4,152,112,24,8,false,false
wep1,200,2,90,0,false,-21,-10,168,200,16,24,true,false,-25,-2,176,112,24,16,false,false
wep1,201,1,90,0,false,-26,1,152,112,24,8,false,false
wep1,202,1,90,0,false,-26,1,152,112,24,8,false,false
wep1,203,1,90,0,false,-32,-2,104,112,24,16,true,false
wep1,204,1,90,0,false,-32,-2,104,112,24,16,true,false
wep1,205,1,90,0,false,-27,2,152,112,24,8,false,false
wep1,206,1,90,0,false,-27,2,152,112,24,8,false,false
wep1,207,1,90,0,false,-26,1,152,112,24,8,false,false
wep1,208,1,90,0,false,-26,1,152,112,24,8,false,false
wep1,209,1,90,0,false,-28,2,152,112,24,8,false,false
wep1,210,2,90,0,false,-22,-6,168,200,16,24,false,false,-32,5,152,112,24,8,false,false
wep1,211,2,90,0,false,-30,-5,168,200,16,24,false,false,-36,-1,128,112,24,16,true,false
wep1,212,1,90,0,false,-34,6,152,112,24,8,false,false
wep1,213,1,90,0,false,-35,0,104,112,24,16,true,false
wep1,214,2,90,0,false,-22,-5,168,200,16,24,false,false,-30,2,176,112,24,16,true,false
wep1,215,1,90,0,false,-32,7,152,112,24,8,false,false
wep1,216,1,90,0,false,-32,8,152,112,24,8,false,false
wep1,217,2,90,0,false,-25,-5,168,200,16,24,true,false,-27,1,176,112,24,16,false,false
wep1,218,1,90,0,false,-27,1,176,112,24,16,false,false
wep1,219,1,90,0,false,-27,2,176,112,24,16,false,false
wep1,220,1,90,0,false,-35,-1,104,112,24,16,true,false
wep1,221,1,90,0,false,-31,-3,104,112,24,16,true,false
wep1,222,1,90,0,false,-32,5,152,112,24,8,false,false
wep1,223,1,90,0,false,-32,7,152,112,24,8,false,false
wep1,224,1,90,0,false,-27,1,176,112,24,16,false,false
wep1,225,1,90,0,false,-27,1,176,112,24,16,false,false
wep1,226,1,0,0,false,-12,-4,152,120,24,8,false,false
wep1,227,1,90,0,false,-34,-6,32,224,32,24,false,false
wep1,228,1,90,0,false,-33,-5,0,224,32,24,false,false
wep1,229,1,90,0,false,-32,-4,32,224,32,24,false,false
wep1,230,1,90,0,false,-31,-3,0,224,32,24,false,false
wep1,231,1,90,0,false,-34,-6,32,224,32,24,false,false
wep1,232,1,90,0,false,-35,-5,0,224,32,24,false,false
wep1,233,1,90,0,false,-36,-4,32,224,32,24,false,false
wep1,234,1,90,0,false,-37,-3,0,224,32,24,false,false
wep1,235,1,0,0,false,-17,-31,64,136,16,16,false,false
wep1,236,1,0,0,false,-18,-32,64,136,16,16,false,false
wep1,237,1,0,0,false,-19,-31,48,136,16,16,false,false
wep1,238,1,0,0,false,-20,-30,48,120,16,16,false,false
wep1,239,1,0,0,false,-20,-29,48,120,16,16,false,false
wep1,240,1,0,0,false,-19,-33,64,136,16,16,true,false
wep1,241,1,0,0,false,-20,-33,64,136,16,16,true,false
wep1,242,1,0,0,false,-20,-33,48,136,16,16,true,false
wep1,243,1,0,0,false,-20,-33,64,120,16,16,false,false
wep1,244,1,0,0,false,-20,-32,64,120,16,16,false,false
wep1,245,1,90,0,false,-46,-3,0,152,48,16,false,false
wep1,246,1,45,0,false,-40,-13,40,152,48,16,false,false
wep1,247,1,0,0,false,-25,-14,0,152,48,16,true,false
wep1,248,1,135,0,false,-40,13,40,152,48,16,false,false
wep1,249,1,0,0,false,-30,-28,0,152,48,16,false,true
wep1,250,1,90,0,false,-35,6,0,152,48,16,true,true
wep1,251,1,0,0,false,-22,-26,0,152,48,16,false,false
wep1,252,1,45,0,false,-34,-18,40,152,48,16,false,false
wep1,253,1,0,0,false,-30,-29,0,152,48,16,false,false
wep1,254,1,0,0,false,-36,-28,0,152,48,16,false,false
wep1,255,1,0,0,false,-26,-17,0,152,48,16,false,true
wep1,256,1,0,0,false,-34,-10,0,152,48,16,false,true
wep1,257,1,0,0,false,-26,-17,0,152,48,16,false,true
wep1,258,1,135,0,false,-19,1,40,152,48,16,true,false
wep1,259,1,135,0,false,-15,1,40,152,48,16,true,false
wep1,260,1,0,0,false,-30,-25,0,152,48,16,false,false
wep1,261,1,0,0,false,-32,-27,0,152,48,16,false,false
wep1,262,1,0,0,false,-34,-28,0,152,48,16,false,false
wep1,263,1,0,0,false,-26,-17,0,152,48,16,false,true
wep1,264,1,0,0,false,-29,-15,0,152,48,16,false,true
wep1,265,1,0,0,false,-32,-12,0,152,48,16,false,true
wep1,266,1,135,0,false,-23,1,40,152,48,16,true,false
wep1,267,1,135,0,false,-21,1,40,152,48,16,true,false
wep1,268,1,135,0,false,-17,1,40,152,48,16,true,false
wep1,269,1,0,0,false,-21,-28,0,152,48,16,false,false
wep1,270,1,45,0,false,-33,-20,40,152,48,16,false,false
wep1,271,1,45,0,false,-44,-17,40,152,48,16,false,false
wep1,272,1,45,0,false,-51,-15,40,152,48,16,false,false
wep1,273,1,0,0,false,-33,-28,0,152,48,16,false,false
wep1,274,1,0,0,false,-35,-29,0,152,48,16,false,false
wep1,275,1,0,0,false,-27,-24,40,152,48,16,false,false
wep1,276,1,0,0,false,-36,-18,0,152,48,16,false,true
wep1,277,1,0,0,false,-38,-17,0,152,48,16,false,true
wep1,278,1,45,0,false,-39,-18,40,152,48,16,false,false
wep1,279,1,45,0,false,-42,-17,40,152,48,16,false,false
wep1,280,1,45,0,false,-47,-15,40,152,48,16,false,false
wep1,281,1,0,0,false,-29,-26,0,152,48,16,false,false
wep1,282,1,0,0,false,-31,-27,0,152,48,16,false,false
wep1,283,1,0,0,false,-33,-28,0,152,48,16,false,false
wep1,284,1,0,0,false,-32,-22,0,152,48,16,false,true
wep1,285,1,0,0,false,-34,-19,0,152,48,16,false,true
wep1,286,1,0,0,false,-36,-18,0,152,48,16,false,true
wep1,287,1,0,0,false,-1,-36,32,48,24,16,false,false
wep1,288,1,0,0,false,4,-35,32,48,24,16,false,false
wep1,289,1,0,0,false,-14,-35,32,48,24,16,false,false
wep1,290,1,0,0,false,-24,-34,32,48,24,16,false,false
wep1,291,1,0,0,false,-23,-19,32,48,24,16,false,false
wep1,292,1,0,0,false,-25,-12,32,48,24,16,false,false
wep1,293,2,0,0,false,-32,-37,32,48,24,16,false,false,-30,-32,56,80,24,16,false,false
wep1,294,3,0,0,false,-40,-46,32,48,24,16,false,false,-38,-41,56,80,24,16,false,false,-29,-32,32,64,24,16,false,false
wep1,295,3,0,0,false,-44,-52,32,48,24,16,false,false,-39,-43,32,64,24,16,false,false,-29,-33,32,64,24,16,false,false
wep1,296,3,0,0,false,-44,-52,32,48,24,16,false,false,-39,-43,32,64,24,16,false,false,-29,-33,32,64,24,16,false,false
wep1,297,3,0,0,false,-36,-45,32,48,24,16,false,false,-35,-42,56,80,24,16,false,false,-29,-36,56,80,24,16,false,false
wep1,298,2,0,0,false,-29,-39,32,48,24,16,false,false,-28,-35,56,80,24,16,false,false
wep1,299,2,0,0,false,-35,-19,32,48,24,16,false,false,-28,-16,80,80,24,16,false,false
wep1,300,3,0,0,false,-45,-6,32,48,24,16,false,false,-42,-5,80,80,24,16,false,false,-30,-11,32,80,24,16,false,false
wep1,301,3,0,0,false,-50,-2,32,48,24,16,false,false,-44,-4,32,80,24,16,false,false,-30,-11,32,80,24,16,false,false
wep1,302,3,0,0,false,-52,-1,32,48,24,16,false,false,-46,-3,32,80,24,16,false,false,-32,-10,32,80,24,16,false,false
wep1,303,3,0,0,false,-46,-8,32,48,24,16,false,false,-41,-10,32,80,24,16,false,false,-29,-15,80,80,24,16,false,false
wep1,304,2,0,0,false,-38,-18,32,48,24,16,false,false,-31,-15,80,80,24,16,false,false
wep1,305,2,0,0,false,-28,-9,32,48,24,16,false,false,-29,-11,104,80,24,16,false,false
wep1,306,3,0,0,false,-35,6,32,48,24,16,false,false,-35,6,104,80,24,16,false,false,-24,-9,32,96,24,24,false,false
wep1,307,3,0,0,false,-32,13,32,48,24,16,false,false,-30,3,32,96,24,24,false,false,-24,-9,32,96,24,24,false,false
wep1,308,3,0,0,false,-33,14,32,48,24,16,false,false,-31,5,32,96,24,24,false,false,-25,-7,32,96,24,24,false,false
wep1,309,3,0,0,false,-34,0,32,48,24,16,false,false,-31,-11,104,80,24,16,false,false,-33,-10,32,96,24,24,false,false
wep1,310,2,0,0,false,-29,-10,32,48,24,16,false,false,-30,-12,104,80,24,16,false,false
wep1,311,1,0,0,false,2,-31,32,48,24,16,true,false
wep1,312,1,0,0,false,2,-29,32,48,24,16,true,false
wep1,313,1,0,0,false,-18,-32,32,48,24,16,true,false
wep1,314,1,0,0,false,-24,-31,32,48,24,16,true,false
wep1,315,1,0,0,false,-24,-22,32,48,24,16,true,false
wep1,316,1,0,0,false,-27,-18,32,48,24,16,true,false
wep1,317,2,0,0,false,-25,-30,104,80,24,16,true,false,-35,-34,32,48,24,16,true,false
wep1,318,3,0,0,false,-27,-38,32,96,24,24,true,false,-31,-42,104,80,24,16,true,false,-43,-45,32,48,24,16,true,false
wep1,319,3,0,0,false,-27,-38,32,96,24,24,true,false,-33,-50,32,96,24,24,true,false,-39,-52,32,48,24,16,true,false
wep1,320,3,0,0,false,-28,-40,32,96,24,24,true,false,-34,-52,32,96,24,24,true,false,-40,-54,32,48,24,16,true,false
wep1,321,3,0,0,false,-24,-34,104,80,24,16,true,false,-35,-49,32,96,24,24,true,false,-42,-51,32,48,24,16,true,false
wep1,322,2,0,0,false,-23,-32,104,80,24,16,true,false,-34,-35,32,48,24,16,true,false
wep1,323,2,0,0,false,-27,-18,80,80,24,16,true,false,-38,-21,32,48,24,16,true,false
wep1,324,3,0,0,false,-29,-20,32,80,24,16,true,false,-36,-22,80,80,24,16,true,false,-47,-25,32,48,24,16,true,false
wep1,325,3,0,0,false,-31,-21,32,80,24,16,true,false,-43,-27,32,80,24,16,true,false,-54,-31,32,48,24,16,true,false
wep1,326,3,0,0,false,-31,-21,32,80,24,16,true,false,-45,-28,32,80,24,16,true,false,-56,-32,32,48,24,16,true,false
wep1,327,3,0,0,false,-26,-26,80,80,24,16,true,false,-41,-33,32,80,24,16,true,false,-52,-37,32,48,24,16,true,false
wep1,328,2,0,0,false,-26,-27,80,80,24,16,true,false,-38,-29,32,48,24,16,true,false
wep1,329,2,0,0,false,-25,-15,56,80,24,16,true,false,-35,-10,32,48,24,16,true,false
wep1,330,2,0,0,false,-26,-14,56,80,24,16,true,false,-36,-9,32,48,24,16,true,false
wep1,331,2,0,0,false,-32,-10,32,64,24,16,true,false,-42,-5,32,48,24,16,true,false
wep1,332,2,0,0,false,-33,-9,32,64,24,16,true,false,-43,-4,32,48,24,16,true,false
wep1,333,2,0,0,false,-26,-18,56,80,24,16,true,false,-37,-13,32,48,24,16,true,false
wep1,334,2,0,0,false,-25,-18,56,80,24,16,true,false,-36,-13,32,48,24,16,true,false
wep1,335,1,0,0,false,7,-35,152,96,16,16,true,false
wep1,336,1,0,0,false,9,-34,168,96,16,16,true,false
wep1,337,1,0,0,false,-13,-35,184,80,16,16,false,true
wep1,338,1,0,0,false,-22,-32,152,80,16,16,false,false
wep1,339,1,0,0,false,-23,-15,168,80,16,16,false,false
wep1,340,1,0,0,false,-26,-10,168,80,16,16,false,false
wep1,341,2,0,0,false,-27,-32,152,80,16,16,false,false,-28,-31,128,80,24,16,false,false
wep1,342,2,0,0,false,-30,-35,152,80,16,16,false,false,-28,-31,128,80,24,16,false,false
wep1,343,2,0,0,false,-32,-37,152,80,16,16,false,false,-28,-31,128,80,24,16,false,false
wep1,344,2,0,0,false,-34,-39,152,80,16,16,false,false,-28,-31,128,80,24,16,false,false
wep1,345,2,0,0,false,-29,-38,152,80,16,16,false,false,-26,-33,128,80,24,16,false,false
wep1,346,2,0,0,false,-26,-35,152,80,16,16,false,false,-26,-33,128,80,24,16,false,false
wep1,347,2,0,0,false,-29,-7,168,80,16,16,false,false,-30,-8,128,96,24,16,false,false
wep1,348,2,0,0,false,-33,-5,168,80,16,16,false,false,-30,-8,128,96,24,16,false,false
wep1,349,2,0,0,false,-35,-4,168,80,16,16,false,false,-30,-8,128,96,24,16,false,false
wep1,350,2,0,0,false,-37,-3,168,80,16,16,false,false,-30,-8,128,96,24,16,false,false
wep1,351,2,0,0,false,-33,-10,168,80,16,16,false,false,-30,-13,128,96,24,16,false,false
wep1,352,2,0,0,false,-29,-12,168,80,16,16,false,false,-30,-13,128,96,24,16,false,false
wep1,353,2,0,0,false,-25,3,184,80,16,16,false,false,-23,-4,64,224,16,24,false,false
wep1,354,2,0,0,false,-26,5,184,80,16,16,false,false,-24,-2,64,224,16,24,false,false
wep1,355,2,0,0,false,-27,7,184,80,16,16,false,false,-24,-2,64,224,16,24,false,false
wep1,356,2,0,0,false,-28,9,184,80,16,16,false,false,-24,-2,64,224,16,24,false,false
wep1,357,2,0,0,false,-29,2,184,80,16,16,false,false,-26,-7,64,224,16,24,false,false
wep1,358,2,0,0,false,-28,0,184,80,16,16,false,false,-26,-7,64,224,16,24,false,false
wep1,359,1,0,0,false,10,-32,152,80,16,16,true,false
wep1,360,1,0,0,false,13,-27,168,80,16,16,true,false
wep1,361,1,0,0,false,-14,-34,152,96,16,16,false,false
wep1,362,1,0,0,false,-20,-33,168,96,16,16,false,false
wep1,363,1,0,0,false,-19,-21,184,96,16,16,false,false
wep1,364,1,0,0,false,-21,-17,184,96,16,16,false,false
