label,frame_id,num_subframes,rotation_degrees,transparency_type,transparency_flag,shift_x,shift_y,top_left_x_pixels,top_left_y_pixels,sizeX,sizeY,flip_x,flip_y
eff2 (Unused),62,1,0,1,true,-30,-7,176,88,16,16,false,false
eff2 (Unused),63,1,0,1,true,-22,-50,96,88,16,16,true,false
eff2 (Unused),64,1,0,1,true,-23,-53,112,88,16,16,true,false
eff2 (Unused),65,1,0,1,true,-23,-53,128,88,16,16,true,false
eff2 (Unused),66,1,90,1,true,-42,20,96,88,16,16,true,true
eff2 (Unused),67,1,90,1,true,-40,22,112,88,16,16,true,true
eff2 (Unused),68,1,90,1,true,-40,22,128,88,16,16,true,true
eff2 (Unused),69,1,90,1,true,-16,20,96,88,16,16,false,true
eff2 (Unused),70,1,90,1,true,-16,20,112,88,16,16,false,true
eff2 (Unused),71,1,90,1,true,-16,20,128,88,16,16,false,true
eff2 (Unused),72,1,0,1,true,-27,-39,0,88,16,16,false,false
eff2 (Unused),73,1,0,1,true,-27,-39,16,88,16,16,false,false
eff2 (Unused),74,1,0,1,true,-27,-39,32,88,16,16,false,false
eff2 (Unused),75,1,0,1,true,-29,-18,48,88,16,16,false,false
eff2 (Unused),76,1,0,1,true,-29,-18,64,88,16,16,false,false
eff2 (Unused),77,1,0,1,true,-29,-18,80,88,16,16,false,false
eff2 (Unused),78,1,0,1,true,-27,-12,0,88,16,16,false,true
eff2 (Unused),79,1,0,1,true,-27,-12,16,88,16,16,false,true
eff2 (Unused),80,1,0,1,true,-27,-12,32,88,16,16,false,true
eff2 (Unused),81,1,0,1,true,-25,-44,0,88,16,16,false,false
eff2 (Unused),82,1,0,1,true,-25,-44,16,88,16,16,false,false
eff2 (Unused),83,1,0,1,true,-25,-44,32,88,16,16,false,false
eff2 (Unused),84,1,0,1,true,-30,-38,0,88,16,16,false,false
eff2 (Unused),85,1,0,1,true,-30,-38,64,88,16,16,false,false
eff2 (Unused),86,1,0,1,true,-30,-38,80,88,16,16,false,false
eff2 (Unused),87,1,0,1,true,-27,-22,0,88,16,16,false,true
eff2 (Unused),88,1,0,1,true,-27,-22,16,88,16,16,false,true
eff2 (Unused),89,1,0,1,true,-27,-22,32,88,16,16,false,true
eff2 (Unused),90,1,0,1,true,-19,-39,0,88,16,16,false,false
eff2 (Unused),91,1,0,1,true,-19,-39,16,88,16,16,false,false
eff2 (Unused),92,1,0,1,true,-19,-39,32,88,16,16,false,false
eff2 (Unused),93,1,0,1,true,-23,-17,48,88,16,16,false,false
eff2 (Unused),94,1,0,1,true,-23,-17,64,88,16,16,false,false
eff2 (Unused),95,1,0,1,true,-23,-17,80,88,16,16,false,false
eff2 (Unused),96,1,0,1,true,-26,-12,0,88,16,16,true,false
eff2 (Unused),97,1,0,1,true,-26,-12,16,88,16,16,true,false
eff2 (Unused),98,1,0,1,true,-26,-12,32,88,16,16,true,false
eff2 (Unused),99,1,0,1,true,-21,-40,0,88,16,16,false,false
eff2 (Unused),100,1,0,1,true,-21,-40,16,88,16,16,false,false
eff2 (Unused),101,1,0,1,true,-21,-40,32,88,16,16,false,false
eff2 (Unused),102,1,0,1,true,-26,-32,48,88,16,16,false,false
eff2 (Unused),103,1,0,1,true,-26,-32,64,88,16,16,false,false
eff2 (Unused),104,1,0,1,true,-26,-32,80,88,16,16,false,false
eff2 (Unused),105,1,0,1,true,-27,-19,0,88,16,16,true,false
eff2 (Unused),106,1,0,1,true,-27,-19,16,88,16,16,true,false
eff2 (Unused),107,1,0,1,true,-27,-19,32,88,16,16,true,false
eff2 (Unused),108,1,0,1,true,-31,-42,0,16,32,24,false,true
eff2 (Unused),109,1,0,1,true,-38,-46,32,16,32,24,false,true
eff2 (Unused),110,1,0,1,true,-42,-45,64,16,32,24,false,true
eff2 (Unused),111,1,0,1,true,-33,-18,0,16,32,24,false,false
eff2 (Unused),112,1,0,1,true,-35,-17,32,16,32,24,false,false
eff2 (Unused),113,1,0,1,true,-40,-17,64,16,32,24,false,false
eff2 (Unused),114,1,135,1,true,-1,-1,96,16,32,24,true,false
eff2 (Unused),115,1,135,1,true,4,-3,128,16,32,24,true,false
eff2 (Unused),116,1,135,1,true,6,-2,160,16,32,24,true,false
eff2 (Unused),117,1,45,1,true,-57,-26,96,16,32,24,false,false
eff2 (Unused),118,1,45,1,true,-57,-26,128,16,32,24,false,false
eff2 (Unused),119,1,45,1,true,-63,-26,160,16,32,24,false,false
eff2 (Unused),120,1,0,1,true,-37,-38,0,16,32,24,false,true
eff2 (Unused),121,1,0,1,true,-37,-38,32,16,32,24,false,true
eff2 (Unused),122,1,0,1,true,-37,-37,64,16,32,24,false,true
eff2 (Unused),123,1,0,1,true,-34,-13,0,16,32,24,false,false
eff2 (Unused),124,1,0,1,true,-35,-13,32,16,32,24,false,false
eff2 (Unused),125,1,0,1,true,-38,-15,64,16,32,24,false,false
eff2 (Unused),126,1,0,1,true,-36,-33,0,64,32,24,false,false
eff2 (Unused),127,1,0,1,true,-40,-37,32,64,32,24,false,false
eff2 (Unused),128,1,0,1,true,-44,-41,64,64,24,24,false,false
eff2 (Unused),129,1,0,1,true,-34,-18,216,48,32,16,false,false
eff2 (Unused),130,1,0,1,true,-38,-16,192,64,32,16,false,false
eff2 (Unused),131,1,0,1,true,-42,-14,224,64,24,16,false,false
eff2 (Unused),132,1,0,1,true,-29,-15,88,64,24,24,false,false
eff2 (Unused),133,1,0,1,true,-33,-7,112,64,24,24,false,false
eff2 (Unused),134,1,0,1,true,-35,-3,136,64,24,24,false,false
eff2 (Unused),135,1,0,1,true,-24,-41,88,64,24,24,false,true
eff2 (Unused),136,1,0,1,true,-28,-49,112,64,24,24,false,true
eff2 (Unused),137,1,0,1,true,-30,-53,136,64,24,24,false,true
eff2 (Unused),138,1,0,1,true,-32,-22,216,48,32,16,false,true
eff2 (Unused),139,1,0,1,true,-40,-26,192,64,32,16,false,true
eff2 (Unused),140,1,0,1,true,-44,-30,224,64,24,16,false,true
eff2 (Unused),141,1,0,1,true,-26,-20,0,64,32,24,false,true
eff2 (Unused),142,1,0,1,true,-29,-17,32,64,32,24,false,true
eff2 (Unused),143,1,0,1,true,-31,-15,64,64,24,24,false,true
eff2 (Unused),144,1,0,1,true,-36,-33,0,64,32,24,false,false
eff2 (Unused),145,1,0,1,true,-40,-37,32,64,32,24,false,false
eff2 (Unused),146,1,0,1,true,-44,-41,64,64,24,24,false,false
eff2 (Unused),147,1,0,1,true,-34,-18,216,48,32,16,false,false
eff2 (Unused),148,1,0,1,true,-38,-16,192,64,32,16,false,false
eff2 (Unused),149,1,0,1,true,-42,-14,224,64,24,16,false,false
eff2 (Unused),150,1,0,1,true,-30,-16,88,64,24,24,false,false
eff2 (Unused),151,1,0,1,true,-33,-7,112,64,24,24,false,false
eff2 (Unused),152,1,0,1,true,-35,-3,136,64,24,24,false,false
eff2 (Unused),153,1,0,1,true,-24,-41,88,64,24,24,false,true
eff2 (Unused),154,1,0,1,true,-28,-49,112,64,24,24,false,true
eff2 (Unused),155,1,0,1,true,-30,-53,136,64,24,24,false,true
eff2 (Unused),156,1,0,1,true,-32,-22,216,48,32,16,false,true
eff2 (Unused),157,1,0,1,true,-40,-26,192,64,32,16,false,true
eff2 (Unused),158,1,0,1,true,-44,-30,224,64,24,16,false,true
eff2 (Unused),159,1,0,1,true,-26,-20,0,64,32,24,false,true
eff2 (Unused),160,1,0,1,true,-29,-17,32,64,32,24,false,true
eff2 (Unused),161,1,0,1,true,-31,-15,64,64,24,24,false,true
eff2 (Unused),162,1,0,1,true,-8,-32,160,64,24,8,false,false
eff2 (Unused),163,1,0,1,true,-16,-32,160,72,24,16,false,false
eff2 (Unused),164,1,0,1,true,-24,-32,192,80,24,16,false,false
eff2 (Unused),165,1,0,1,true,-24,-32,216,80,24,16,false,false
eff2 (Unused),166,1,0,1,true,-4,-31,160,64,24,8,false,false
eff2 (Unused),167,1,0,1,true,-12,-31,160,72,24,16,false,false
eff2 (Unused),168,1,0,1,true,-20,-31,192,80,24,16,false,false
eff2 (Unused),169,1,0,1,true,-20,-31,216,80,24,16,false,false
eff2 (Unused),170,1,0,1,true,0,-8,232,88,8,8,false,false
